category,text
관람객,음악도 속도감있어서 좋았고 감동도있어서 좋았어요♡
관람객,"코로나 이후 오랜만에 관람한 영화...부산 도시 배경,  특히 배우분들 연기가 안정적이고 너무 좋음  강추"
관람객,90분간 진행되는 차 안에서의 점입가경 스릴러
관람객,그냥..보세요 킬링타임용으로 최고임
관람객,긴장감도 꽤 높고 재밌어요!
관람객,조우진씨 연기가 돋보였어요.결말은 살짝 아쉬우나 완성도 있는 스토리를 위해서라면 러닝타임은 더 필요할 것 같더라구요.대신 속도감 있는 전개로 지루하진 않으실 거에요.
관람객,오 졸라 생각없이 봤다가 재밋누
관람객,간만에 좋은 한국영화 봤습니다.쫄깃한 장면들. 눈물나는 장면들. 아역들 연기도 좋았구요.조우진 배우님 연기는 진짜 최고에요영화보는내내 즐거웠네요 ^^
관람객,이거 정말 재미 없어요 보지마세요
관람객,연기도 연기지만 너무 슬퍼요
관람객,아쉬운 스토리 그러나 연기는 매우 좋았다.
관람객,재미도없고 감동도없고
관람객,최악굳이 블루투스를 껴야쌨는지아이 다리는 왜 다쳤는지요철 지날때 덜컹거릴때 등 몇번은 터졌을테고신원 확인도 안한다
관람객,조우진 연기에 숨 안쉬어짐 ㄹㅇ...
관람객,심장 쫄깃한 스릴러 영화였네요 배우님들 시너지가 장난 아닙니다
관람객,"조우진님 첫주연영화라 보러 갔는데 배우분들 연기 외에는 추천할 요소가 없었습니다. 자동차가 너무 과하게 나오고,(스토리상 많이 나올 수밖에 없지만, 흔한 자동차cf로 착각될 정도로 카메라무빙 등의 연출이 너무 별로였..."
관람객,긴장하며 몰입해서 봤다. 조우진 연기 와우! 딸도 연기 잘하네. 지창욱 등장씬에 숨멎. 잘 버무러진 영화. 볼만하다
관람객,아침9시부터 평점남기는 알바들은 뭐야 ㅋㅋ 오늘 저녁에 보러갑니다오전에 올라오는 평점들은 믿고 거르세요
관람객,이 긴박감 짜릿해 ㅠ 오랜만에 스릴 넘치는 영화였음
관람객,한가지 의문... 애기 다리 도대체 왜 다친거래요??;;;
관람객,보는내내 지루하기 짝이 없었다
관람객,조우진님 연기빼고는 정말 노잼
관람객,부산 지리를 잘 아는 사람이 보면 답답한 영화
관람객,자동차 광고 .. 긴장감을 억지로 느끼고싶었지만 그닥 느끼기다 힘듦 ㅜㅜ
관람객,폰부스 표절영화.  그 이상 이하도 아님
관람객,뭔 내용이었는지 모르겠음
관람객,와 정말 잘봤습니다.영화의 절반 이상이 제네시스 광고이더군요.그리고 뻔한 신파에 반전없는 스토리 라인.다른건 몰라도 제작비는  확실히 안 들었다는 걸 알겠습니다.이 영화가 왜 평점이 높은건지 알 수 없군요....
관람객,연기가 좋은들 흘러가는 스토리가 발암인데 집중이 될 수가 없음. 너무 시간과 돈이 아까웠고 보고 나서 기분도 안좋은 영화
관람객,"치졸한 인질극, 어리버리 경찰"
관람객,전 재미없없음ㅜㅜ 경찰들 연기 너무 어색하고조우진 다음으로딸로 나오는분이 연기를 젤 잘한거같음콰이어트 플레이스 볼걸 후회함
관람객,
관람객,한국영화의 수준이 한단계 레벨 다운 된듯한 느낌을 받은 영화. 기대가 커서였을까. 드라마 한회차의 감동과 재미도 않되는 영화였다. 비밀의 숲. 철인왕후. 괴물 등 드라마 한 회차보다도 못한 스토리와 연출과 전개. 그...
관람객,뻔한 한국판 신파물 이젠 신물난다
관람객,지루해도 너무 지루하다
관람객,94분동안 스트레스 받는 경험은 처음이다. 더테러라이브는 명작
관람객,별점주기도아까워요 보지마세요
관람객,"정말 진심으로 영화 봐도 되고 안봐도 상관없지만 본사람으로서의 관점으로 말씀드리자면 안보는걸 추천해드립니다 진짜 진심입니다 그냥 여기까지 할게요 궁금하면 보셔도되는데 14,000원 요즘 영화관 티켓값인데 싼거 아니자..."
관람객,개연성 제로. 억지로 끼어 맞추려고해서 더 어색함
관람객,핵 노잼 보는 내내 재미없다
관람객,말도 안되는 전개 최악;;경찰이 신원확인도 안한다고?ㅋㅋㅋㅋ
관람객,"해운대 시퀀스 전후로 말아먹는 개연성엑스트라들을 포함한 단역, 조연들에 대해 어떤 디렉팅을 한 것인지 의심스러움성의 없는 영상 돌려막기(특히 해운대 구경꾼들을 둘러보면서 누가 범인일지 의심하는 부분에서의)뻔하디 뻔한..."
관람객,예고편이끝임 별한개도 아깝다 삼류영화 ㅋㅋ 진차 최악
관람객,제네시스광고냐 이거ㅋㅋㅋㅋ
관람객,누누어어어ㅏ아아으으아앙
관람객,광고찍냐? 어설픈 cg에
관람객,맨날 틀로 찍어낸듯한 영화~ 틀로 찍어낸듯한 댓글알바~ 지겹다 지겨워 너네는 쿼터제 덕분에 살아있는거야 반성좀하자..질떨어진다
관람객,와..씨빠...알바생 몇명 풀은거냐? 이 영화 보고 감독 새끼....자동차 밑에 폭탄 설치 하기로 마음 먹었다....졸라 억지 감동...테러범이 백인 혼열 존잘.이냐? 그걸 동생이라고 하고 ㅋㅋㅋ  감독 새끼.백퍼....
관람객,돈주고 보기엔 아까운 영화
관람객,기대 이하의 액션.  보면서 고구마를 먹은 듯이 갑갑해서 스트레스 받음.
관람객,새로생긴 영화관에 누워서 가져온 담요 덮고 제네시스 구경만하다 잠든듯…어이없어서 웃김 사람은안보이고 제네시스만보임
관람객,"플롯이 너무 작위적입니다, 앞에 내용 하나도 이해 안 가다가 결말보고 그으으으나마 약간 납득이 갈랑말랑 하는 정도인데 그 결말도 요즘 세태에 큰 관심사니까 노려서 찝어넣은건가싶고, 일단 cg가 굉장히 심각히 별로고 ..."
관람객,제네시스만 계속 보여주고 결말이 좀; 뭐 영화감독 불완전판매 피해자세요?? 구성이 빈틈이 너무 많고 비현실적인 부분과 조연 발연기... 그냥 조우진 연기랑 제네시스 이뻐서 그나마 3점 드림. 코로나시대에 거금 140...
관람객,"1시간 30분짜리 GV80광고영화 시간때우기용, 그 이상 그 이하도 아님배우 연기력으로 캐리하기엔 연출력, 스토리, 개연성 부족"
관람객,하.. 조우진씨 연기는 좋았지만 스토리 매우 지루하고 개연성도 부족.. 요즘 티켓값도 14000원인데 정말 진정으로 돈아깝다.. 이런 영화만 나오면 한국영화 기피하게 될듯..
관람객,제네시스 광고 + 은행 비판 + 조수석 에어백 안터지는 제네시스 비판
관람객,엉터리 시나리오 ㅎㅎㅎ
관람객,코로나때문에 어차피 안볼거 필모그래피라도 채워야겠다 하고 만드신건가요.. 쪽대본 영화 잘 봤어요..
관람객,현대 자동차 제네시스 gv80자동차 광고 영상만 보다가 온 느낌....영화 안 본 분들께는 죄송 하지만 결국엔 책 한권을 핸들과 의자 사이에 껴서 살 수 있던 걸 왜이리 질질 끈건지도 도무지 이해 안감 걍 제네시스 ...
관람객,연기잘하는 배우들 데리고 딱 이정도 각본이라니....너무 뻔하고 말도안되는 장면들이 수두룩함 중간에 뜬금없는 억지감동 연출은 덤 다만 배우들 연기와 부산 시내를 배경으로 한 액션신은 볼만함
관람객,진짜 모든 한국영화 클리셰가 들어가있네요...중간에 딸은 아빠두고 안간다고하다가 폭탄장치 활성화 시키고 갑자기 딸하고 영화애길하지않나..진짜 비추...
관람객,한편의 제네시스 광고를 보고싶으신가요? 이영화를 추천합니다
관람객,이 억지 스토리에 몰입해서 연기를 하다니..얼마나 힘들었을까...
관람객,평점 알바개많네... 진짜 개.쌉.노.잼 보다 졸았다 진짜 ...스토리는 말할것도 없고..내가 각본을 써도 이것보단 재밌을듯 ..
관람객,연기력이 아깝다진작에 책꼽고 내리지 그랬냐...
관람객,진짜 제작비 연출수준이 진짜 보는내내 보기싫었습니다. 돈이아까운게 아니라 본 내눈이 더아까워요
관람객,무슨경찰이 용의자가족이라고설득시킨다고 용의자가족인거확인도안하고보내달라고보내나ㅋㅋㅋ
관람객,은행 센터장 나올 때 부터 모든 스토리 예상
관람객,기대를 하지 말고 보셔야합니다.
관람객,신파는좀..그만합시다
관람객,분노의 질주 따라 하고 싶었나보다...정말 간절하게 따라하고 싶었나보다...그러나...ㅠ
관람객,영화보는 내내 답답해서 죽는줄알았다.뻔하고 개연성없다. 마무리까지 실망스러웠다. 한국 배경으로 어울리지 않은 연출과 스토리...
관람객,이게 진짜 재미있다고? 신파쩔고 주인공 갑분싸 정의의 사도되는 전형적인 억지눈물 짜는 스토리
관람객,"? 진짜 댓글 처음적는데제가 보통 영화봤을땐 거진 잼따고 하는데ㄹㅇ 이영화는 뭐가 재밌다는지;;;진심 보는내내 지루했고 시간아깝고 집가고싶었고그렇게 큰 반전도 없고, 사람 말하는거 보다배경음악이 더 커서 뭐라말하는지..."
관람객,스토리가 최악....
관람객,100분짜리 GV80 홍보영상
관람객,연기는 좋았지만 아니 그걸 왜? 하는 화나는 전개가 많다.
관람객,유사도 99.999% 더 테러 ‘드’라이브
관람객,글쎄요  조우진이랑  아이들  연기는  기억에  남는다만  재미는  별다른  내용도없고   그저그렇고  리클라이너로  편하게  봐서그런지   잠올뻔  ㅋㅋㅋ
관람객,폰부스 열화버전 신파는 덤으로
관람객,
관람객,진짜 뻔하고 답답… 돈낭비했다
관람객,감동도 없고 스릴도 없고..
관람객,지루하고 차 광고같애여
관람객,"1. 일단 이런 장르 매우 좋아라 하는데.. 정말 스토리, 연출  정말 엉성합니다.2. 김지호님 중간에 고구마 먹입니다.. 짜증나는 포인트3. 조우진님 주연 혼자 끌고 가기엔 주연이 가져야할 무게감이 못미칩니다.영화..."
관람객,광고영화냐?ㅎ 그저그렇다
관람객,진짜 그냥 어쩌라는 건지 모르겠는 영화 ..연기와 영상미는 너무 좋은데스토리가 너무 그냥 ....아무리 볼 게 없어도 안 보는 거 추천 ㅠㅡㅠ
관람객,장르를 위해 스토리가 끌려간다.
관람객,조우진의 연기는 좋았으나 연출이 너무 아쉽고 스토리도 뻔합니다. 개인적으로 이 영화는 더테러라이브랑 완전 똑같다고 봅니다
관람객,스토리는 출발 비디오여행에서 나온거랑 별다를게 없고 조우진 연기가 영화를 살림. 그리고 현대에서 제네시스 협찬 주고 얼마  받았을지 궁금하네요^^;
관람객,조우진 배우의 나 혼자 했다.지창욱 배우의 부족했던 악역.
관람객,예고편 그대로임 그냥 그럼
관람객,신파 신파 신파 그놈의 신파 신파 신파한국영화는 신파없으면 못만드냐?
관람객,주인공 차 : 현대차아내 차     : 현대차경찰차      : 현대차그냥 한시간 반짜리 현대차 광고보고 나온기분부족한 스토리에 더해진 광대토대왕급 CG
관람객,추격전까지만 재밌음.
관람객,기대보단 별로.. 긴장감 떨어지고 추격씬도 그닥....극장가서 보긴 그렇고 집에서 심심할 때 한 번 정도 보기엔 나름...
관람객,조우진님 연기가 대단해요..!
관람객,아쉬운 부분들도 있지만 나름 볼만해요
관람객,영화를 별로 본적없는 10대20대 애들에겐 신선할 수 있는데.. 영화를 많이 봐 온 30대40대가 보기엔.. 수준 미달이다
관람객,"어떻게 이런 영화가 평점이 8점대 인지,,, 일단 스토리 자체가 너무 실소를 짖게 합니다코로나 상황에 정말 오랜만에 와이프랑 영화관을 찾았는데, 후반부에는 아에 핸드폰만 보고 있네요,,,"
관람객,각본가 제정신이냐? 아니 그래서 부지점장의 당차고 아름다운 와이프는 왜 폭사시킨건데. 범인 와이프 중한 줄은 알고 남의 와이프는 유기물 덩어리야? 하루하루 열심히 살아가는 편의점 알바생은 왜 폭발당한거고?감성쟁이 주...
관람객,스토리가 너무 재미 없고 시간이 너무 아까웠음ㅜㅜ
관람객,보는 내내 고구마 오백개 먹어서 답답해서 죽는 줄 알았자나.... 사이다 주세요...
관람객,새로울 게  일도 없는 영화...이 분은 감독은  다시 하지 않았으면 합니다
관람객,제발 보지마세요ㅠㅠㅠㅠ
관람객,"조우진 연기, 음악, 감동, 부산의 배경 특히 좋았다!"
관람객,고구마 스토리지만 나름 긴장감도있고 시간 때우기 적당한 영화
관람객,조우진 연기에 시간가는줄 모르고봤음
관람객,뻔한 과정과 결말이지만 스릴넘쳐서 재밌었어요. 조우진 배우님 개인적으로 좋아하는데 연기도 좋았어요.
관람객,"초반엔 조금 GV80 광고...근데 후반으로 갈수록 조우진이랑 나머지 주연배우분들 연기력이..와.. 차안에서 어떻게 그런 연기력을 펼칠수 있는지..자동차만이 보여줄수 있는 스릴러,액션감까지.. 빠른 전개와 액션 스릴..."
관람객,이재인 눈물연기 압권!!! 카체이싱 압권 !!! 조우진 믿고본다!!!
관람객,영화감상평 원래 진짜 안남기는데 정말 별로였었어서 남김 그냥 자동차 광고 같고 배우분들 연기는 참 좋은데 스토리가 너무 ....
관람객,원작이 있었지만 우리나라 실정에 맞게 잘 연출된것같아요~배우들의 연기는 최고였고 범인의 상황들이 마음에 와 닿아서 마음이 아팠네요ㅜㅠ
관람객,별 기대없이 본 영환데 꽤나 꽪잖았어요. 사회적인 이슈 + 가족애+ 조우진의 연기가 나름 3박자를 이루어서리.
관람객,주연배우가 몰입감 장난하니게 연기하네요 딸이랑 얘기하는거보고 눈물남..긴장감 있는 영화였어요 퇴근하고봐서 졸릴줄앙았는데 잠깸 지금 차타고가는데 왜캐 무섭죠? ㅠ
관람객,"우선은 너무 잘 관람 하였습니다. 다른 분들에게도 추천하고 싶습니다.주연 배우들의 연기, 아역 배우 해인 양의 연기, 모두가 영화를 시청하는 데에 있어서 방해가 되지 않았습니다.영화는 물 흐르듯이 자연스러웠습니다.기..."
관람객,생각보다 더 재미지고.  스피디합니다.그리고..맘이 아픈영화
관람객,아디서 본듯한 스토리와 제네시스 광고같은 느낌.. 재미는 있었습니다!
관람객,제목부터.. 포스터만 봐도 모든 내용이 예측가고 결말까지 눈에 그려짐 볼거 없어서 봤는데 그저 그런 뻔한 스토리의 CJ감성 신파영화 차 폭발할때 한번 빼고는 긴장감도.. 박진감도 안느껴지는.. 정말 무표정으로 봤어요...
관람객,조우진 연기 너무너무 체고고 몰입도 잘 되었습니다
관람객,라며~ 댓글알바분들이 여을씨미 낚시댓글을 답니다.
관람객,스토리 부분에서 조금 아쉬운점이 있었지만 배우분들 연기력이 너무 좋아서 재밌게 보았습니다.
관람객,빠른 전개와 배우들의 실감나는 연기에 시간 가는 줄 모르고 봤습니다
관람객,간만에 영화다운 영화 봤습니다~조우진님 연기 역시 최고!! 마지막까지 긴장감 쫄깃쫄깃 꼭!! 보세요 후회안합니다~^^발신제한 대박 기원!!♡
관람객,"돈 아까운 영화. 스토리 전개도 말이 안되고, 공감도 감정 이입도 안됐다. 중간에 나가고 싶었다."
관람객,와 이거는 정말 뜻깊은 영화다
관람객,개똥영화 이거 볼시간에 딸 한번 더침
관람객,역시 믿고 보는 영화 너무 재미있었습니다 이런 스릴러 너무 환영해요 잘 봤습니다
관람객,오랜만에 손에 땀을 쥐게 만드는 작품이었습니다! 몰입감 최고!!
관람객,거짓말 아니고 1시간 좀넘게 보다 지금 극장에서 보다가 뛰쳐나왔습니다. 완전 최악 쓰레기 영화입니다. 주인공 딸은 암유발 빌런이고 아무 개연성도 없고 억지구성입니다. 돈 아깝고 시간 버림. 딸이 말 안 듣고 앞자리 ...
관람객,걍 영화제목을 GV80 이라고 하지 무슨 광고 찍나 구도 자체가 진짜 광고랑 다른게 없음긴장되는 순간에도 웃겨가지고 걍 부딪혀도 손상되지 않고 차를 와리가리 해도 안전성있는거도 좋은데 마지막 장면 에어백은 좀 심했다...
관람객,연기는 최고입니다 근데 말도 안되는 설정에 연출 영화라고 가정해서 보라고 해도 암걸리고 스토리도 최악이네요 그나마 배우님들 연기로 엉덩이 붙이고 간신히 봤습니다 만약에 볼까 고민되면 보지않는거 추천드립니다 극장에서 ...
관람객,그냥 영화 퀵을 오토바이에서 자동차로 바꾼내용 시간낭비 돈낭비짜증남만..
관람객,투자 대비 영화 잘 뽑음. 적은 제작비로 연출을 잘 살림. 어떻게 보면 아빠 연기가 과장되게 보일 수 있는 부분을 딸이 실제상황처럼 보이게 잘 잡아준듯. 아빠 생각하며 딸 울 때마다 감정이입ㅠㅠㅠㅠ
관람객,부산배경인데  부산말  거의 안나옴.
관람객,이건 뭐 재미없다 수준을 넘어서서 현대차광고랑 부산 관광 홍보 영상이냐표값과 이 영화를 본 시간이 아까운 영화
관람객,"웬만하면 영화 그냥 보는데, 이건 재미없는 정도를 넘어서 보면서 계속 화가 나고 답답함. 너무 못 만든 정도를 넘어서 이런 스토리로 영화를 만들 생각을 한 제작진과 제작사에 화가 남. 조우진 연기가 아무리 좋았어도 ..."
관람객,진짜 ㄹㅇ 차광고.. 이해 안가는부분 핵 많고...그냥 볼꺼 없어서 본거지..뻔함.. 내용도.. 근데 개연성도 없고 그냥 끼워마추는..
관람객,"연출은 말할 것 도 없고... 긴장감 1도 없는 예고편이 다인듯, 브금 또한 긴장감 없는 상태 한몫조우진 배우님이 연기는 잘하시나 아직 주인공 급은 아닐듯.. 역시 억울하고 답답한 연기는 이선균 이지."
관람객,클리셰 덩어리 결말이 예상한 그대로였음
관람객,그냥 약간 긴장감있고 연기잘하는 조우진의 제네시스 광고 언플 왜캐 많은지 몰것ㄴㅔ요
관람객,"와...영화 시작한지 10분만에 나가고 싶어지는 영화는 또 처음이네 ㅡㅡ... 참으며 보다가 결국 중간에 그만보고 영화관 나왔네요! 등장인물들 전부 답답해서 암 걸릴 것 같고, 연기력 진짜 못 봐줄 정도로 어색......"
관람객,제네시스 GV80의 멋진 광고를 보고싶으시다면 추천
관람객,"얼마전까지 해운대에서 직장생활을 하면서, 이영화 찍을때도 그곳에 있었기때문에 이영화를 보러갔다. 일단 한국영화 예전보다 많이 볼만하구나, 생각도 했지만, 스토리상 먼가 억지스럽고 , 세밀하지못한느낌을 받았다고 해야되..."
관람객,어지럽고 울렁거림 중간에 나옴
관람객,스토리는 단편 영화급으로 거의 없는 편이고 영화 처음부터 끝까지 신파극이 이어짐. 불편할 정도로 경찰을 무능하게 그리는 것도 덤. 배우 연기만 볼만함
관람객,레트리뷰션 등장인물만 바꾼 ㅔㅔㅣㅡ광고영화
관람객,감동X 소재가 너무 구림. 조우진배우 연기 잘함.두번은 안볼듯.  제네시스 사고싶다
관람객,진짜 재미없네요.. 몰입도 안 되고 어디서 봤을만한 장면들도 많고 뜬금 없는 장면들이 너무 많네요
관람객,"진행 스토리 괜찮아요   주요내용,PPL 진짜 벌루.특히  제니시스 광고 인지 영화인지  전혀 구별 안될정도로 제대로 몰입감 방해.결론 좆기업이 영화를 망치네."
관람객,자동차 광고 영상인줄..  영화내내 자동차 풀샷이 곳곳에 들어가서 자동차 광고로 오인될 소지가 있음영화끝나고 차만 생각나는?!
관람객,내 돈 내고 제네시스 광고 본 기분
관람객,아들 다리 다친거나 친동생 나올때 뜨악함 제네시스는 홍보많이 될듯 ㅋ
관람객,진짜 답답하다 평점 알바들 진짜ㅋㅋ
관람객,재미와감동 둘다없습니다
관람객,뻔한 클리셰 신선한 이야기라.. 마지막에 잠깐..? 결말을 끝까지 짓지 못한 영화 배우들의 연기는 좋았지만 스토리가 매끄럽지 않고 몇가지의 뜬금없는 포이트들이 있음 스토리 때문에 재미 없음 배우 연기는 진짜 훌륭했으...
관람객,진심으로 충고드립니다 보지마세요 제발....
관람객,스페인영화 레트리뷰션을 리메이크해서 애초에 기대가 없었음. 원작영화는 그래도 볼만했었는데...
관람객,"뻔한 스토리, 한국 액션 영화의 한계인가..?"
관람객,전라도에서 걸려온 한통의 전화 슨상님 계신 그곳으로!
관람객,배우 조우진님의 연기 덕분에 0점 면한 줄 알기를!
관람객,디지털 방수폭탄에서 집에 갈 준비 했음
관람객,보는 내내 너무 답답함ㅜㅜ 보다가 암걸리는줄 자동차 액션씩은 좋았으니 어이없는 장면들이 좀 많아서 헛웃음 나옴
관람객,그냥 재미없어요...
관람객,"한국영화의 수준을 떨어뜨린 영화. 영화광은 보지 마시길. 중간에 나올 수도 없고 괴롭다. 폭단맞은 차가, 상처입은 아이가, 마지막 억지 춘향 딸아이가 영화관을 뛰처 나오게 한다."
관람객,콰이어트플레이스2가 더 잼나네
관람객,와 개연성 1도없고 배우가 아까움
관람객,"영화는 재밌네요 ㅎ;; 근데 다음부턴 촬영할거면 예의를 좀 갖춰주세요... 스탭인지 감독인지는 모르겠는데, 저거 촬영할때 제가 해운대에서 놀고있었는데 다짜고짜 오셔서 핸드폰 달라고 하셨죠?? 사진 찍지도않았는데 촬영..."
관람객,제네시스 사고싶다ㅡ 진지하게 고민한 2시간
관람객,GV80 광고영상인줄요.... 개인적으로 스토리는 너무아쉬워요.. 배우 연기는 좋았는데..너무 개연성이없었음요... 갑자기 꼬맹이 다리가 다치질않나 .. ; 악역도 임팩트도없고... 그냥 제네시스 광고라 했으면 칭찬...
관람객,
관람객,진짜 코로나 아니였으면 인기 훨 많았을 듯 ㅠㅠㅠ진짜 재밌게 봤어요
관람객,오랜만에 정말 재밌게 본 영화 였습니다나중에 또 보려고 하네요좋은 영화 감사드립니다
관람객,암걸린다 잘생각해라 큰일난다
관람객,
관람객,그냥 좋았습니다! 기대이상이었구여 배우님들의 연기도 돋보여서 즐거웠네요??
관람객,
관람객,나름 재밌게봤음 일단 연기구멍이없음... 딸래미 연기왜케잘함
관람객,제네시스는 둘째치고 가족들 발암...차문 날라가도 총알피하고 소음없는 제네시스질질끄는 상황에 .. 감동은 커녕 몰입도 안됨시간아까움킬러의보디가드보세요^^
관람객,혼자 영화관에서 봤는데 진짜 너무너무 재밌게 잘봤어요ㅠㅠㅠ제가 다 긴장되고 슬프고 하네요 다들 꼭보셨음해요!!
관람객,제네시스 광고 잘 봤습니다…개연성도 없고 돈날리고 시간낭비ㅋ
관람객,연기는 좋다 그거뿐인영화 개연성이고 나발이고 아무것도없다
관람객,폭발물 스릴러라 스토리는 뻔하지만연기 짱이고 스릴러 넘치고 약간의 교훈과 감동 느끼고싶으시면발신제한 영화 추천드리네요. 코로나때문에 올만에 국내영화봤는데 괜찮네요.
관람객,"몰입도 최고,  시간 순삭, 군더더기 없는 스토리!  무조건 극장에서 보셔요"
관람객,ㅋㅋ 아니 조우진이나 딸년이나 왤케 멍청하냐 ㅋㅋ진짜 너무 말도 안되서 기가 차더라 ㅋㅋㅋ 글구 그런 사건이 일어나면 당장 가족한테 전화하는게 경찰인데 이게 뭔 ㅋㅋㅋㅋ
관람객,아이 다치게 할것까진 없잖아요 듣보잡 범인이 나중에야  지창욱 인줄  알고 놀람 차 정말 좋다  부부로 나온 조연 불쌍재미없는 신파 불만  재미가 없잖아요
관람객,솔직히 1점도 아까움 개 쓰래기영화 ...
관람객,시간 많으신 분만 보세요시간 아깝습니다
관람객,등장씬에 비해 무능력하고 현실감 없는 경찰들 // 주연 배우들의 연기력이 아까운 영화
관람객,전형적인 용두사미 영화초반에는 A급 영화 흉내는 내는데 후반가면 황당 그자체 걍 B급 영화그리고 1시간 반동안 제네시스가 얼마나 튼튼한지 주입시킴그래도 우리나라에서도 이런 영화가 시도되는것에는 박수 & 조우진 연기는...
관람객,기대안하고 보긴했지만 스토리가 너무 좀 억지....결말은 또엥 뭐지??? 급하게 한편만든다고 고생하셨네요 ㅠㅠ
관람객,왠만하면 평점 안다는데… 너무 지루하고 재미없음.. 반전이 없는게 반전..
관람객,수면유도제
관람객,제네시스광고 + 1 폭탄 터트린다2 니딸과 함께 죽고싶어?3 살려줘반복
관람객,정말 감동적 이였고 꼭 1번 이라도 보는것을 추천 드립니다~~
관람객,예고편 보면 다본거임….  스토리 연결이 몰입이 안됨
관람객,경찰 속터짐 암걸리는영화 환장함 보고나니 화가남
관람객,조우진과 딸 연기는 최고 약간 찡해요 잘 봤어요
관람객,2시간동안 기억남는건 제네시스 뿐이네요ㅋㅋㅋ스토리라인도 뻔하고 감동도 없고기대가 컸던 탓일까요... ㅜ다음대사 예상 갈 정도로 뻔했어요
관람객,오랜만에 많이 웃고 울수 있어서 좋았습니다
관람객,오늘 오후에 보고왔습니다  조용한 극장  이면서 철저한방역 으로 입장하는데 한참 거렸네요  영화 대박 이네요  생각돠어지게하고 교훈이 있어 자녀들과 집중해서 봤네요 최고네요 재미 없다고요 ! 거짖말 입니다  제가 직...
관람객,"간만에 볼만한 영화였습니다. 연출력이 상당하고, 긴장감 구도를 잘 만들어 냈습니다. 한국영화 특유의 신파씬이 있습니다만 전혀 이해못할수준은 아니었습니다."
